2.300000000000000266e+00 1.756814501608549850e-01 2.023889513126249928e-01 1.599674696618689496e-01 1.888736884917402992e-01 1.918954467739224234e-01 2.006374924584103381e-01 1.926078241824490944e-01 1.928346751658888414e-01 1.929915561120799372e-01
2.400000000000000355e+00 1.177187650344863057e-01 1.750990967223804984e-01 1.773682323503918967e-01 2.152337981512044696e-01 1.887545912282554417e-01 1.979297987021325644e-01 2.011792035216978247e-01 2.029064159500856002e-01 2.019268872292333539e-01
2.500000000000000000e+00 2.524295036965585881e-01 9.130450495244492315e-02 2.103627770927924134e-01 2.167996979318241035e-01 2.095232348299261582e-01 2.068148388380058045e-01 2.085049546017289090e-01 2.056305146099606240e-01 2.064761118672290008e-01
2.600000000000000089e+00 4.572094217660507276e-01 2.347017368038178398e-01 1.747522759593230501e-01 2.079732203800881418e-01 2.160318373069076703e-01 2.071689241667852843e-01 2.101216093593132328e-01 2.053980611597587269e-01 2.089714637114955531e-01
2.700000000000000178e+00 1.256741445928776235e-01 1.042738901376535909e-01 2.264360736348660363e-01 2.595165664595139310e-01 2.085338809322992148e-01 2.075048831973961283e-01 2.075643751870640541e-01 2.099056889077321186e-01 2.100237104885104289e-01
2.800000000000000266e+00 3.303704454277601177e-01 1.587691120922479771e-01 1.983016134513370388e-01 2.026891222740437593e-01 2.136609116023810706e-01 2.081803657553057130e-01 2.122023561274881120e-01 2.058540897148105064e-01 2.085992558520072537e-01
2.900000000000000355e+00 2.828662243007061816e-01 2.146729833556944023e-01 1.862218514603522501e-01 2.255883299384759955e-01 2.144659225266639657e-01 2.041356011299669815e-01 2.030580050406365078e-01 2.024585997474510068e-01 2.040880482540617380e-01
3.000000000000000000e+00 3.044023834260230488e-01 2.700725581080870574e-01 1.901044888690504031e-01 1.954235799057310596e-01 1.890840878566227568e-01 1.991992980155632975e-01 1.962688460832568427e-01 1.962598336150335188e-01 1.953287442668369123e-01
3.100000000000000089e+00 1.895719587717574484e-01 1.398943395808287249e-01 1.613645183715367304e-01 1.671094696018899650e-01 1.657188918889648255e-01 1.907676959668419825e-01 1.816391563731854508e-01 1.841402665758451185e-01 1.839298116196562971e-01
3.200000000000000178e+00 1.853361602799979135e-01 1.002725849327525121e-01 1.282458646824242432e-01 2.071630965086052045e-01 1.650224841001910192e-01 1.733843861239032502e-01 1.708538706164688670e-01 1.706724291989857312e-01 1.723110495541545217e-01
3.300000000000000266e+00 2.976147394367575361e-01 1.981037828956443703e-01 2.036816346379092812e-01 1.176646394804893025e-01 1.419595910770478642e-01 1.603327775513664344e-01 1.539552787923398336e-01 1.557413201350071053e-01 1.541485663524922167e-01
3.400000000000000355e+00 1.873962055333868726e-01 1.511747231370861866e-01 9.541269109689935746e-02 1.121120293859157735e-01 1.356613999310769259e-01 1.313829031376823886e-01 1.363484147757838827e-01 1.359010980277298719e-01 1.376532804765791540e-01
3.500000000000000000e+00 1.301288978381712202e-01 1.484054368763505771e-02 1.332736185599687762e-01 9.418906900408260952e-02 1.210691100690427097e-01 1.238380871492053836e-01 1.131269297924325790e-01 1.131656278431033974e-01 1.141813616026131351e-01
3.600000000000000089e+00 6.979093117626293530e-02 7.594610832341103235e-02 1.109422768691855771e-01 1.055848152675773755e-01 8.063302075420636372e-02 8.706517091770048233e-02 9.158175240323790378e-02 8.912613201408003949e-02 9.057883279633595353e-02
3.700000000000000178e+00 -3.721015295625781927e-03 1.074221047043823207e-01 8.380633825633510003e-02 4.146830724089928949e-02 6.326465397428188142e-02 7.218001766678337761e-02 6.772749009123711639e-02 6.344917867652812016e-02 6.025076630008645295e-02
3.800000000000000266e+00 1.543101353295959349e-02 9.292772236013976950e-02 1.840749095912502104e-02 2.666252240554442890e-02 3.551436150059731484e-02 3.465522184811247602e-02 3.186986877544201180e-02 3.465902566283698277e-02 3.201927611183505440e-02
3.900000000000000355e+00 2.930642608513820725e-03 -9.397174338233642288e-02 3.226630376604496669e-02 -7.443422550834095236e-03 1.393016756884264684e-02 -1.905464894379529364e-03 -1.459579105490168595e-03 -3.095228847247725318e-03 -3.367375830847067937e-03
4.000000000000000000e+00 -3.543215360887906618e-02 -1.072678334790031218e-01 -7.465325365213414111e-02 -1.516483981660666017e-02 -3.595870918793055149e-02 -3.483401185239444475e-02 -3.975356193306284203e-02 -3.779404465926004819e-02 -3.753177885502050060e-02
4.100000000000000533e+00 7.845491529763465310e-02 -5.271770821810720098e-02 -1.028780830100590182e-01 -6.419793137352027002e-02 -7.719807437321633825e-02 -8.184879688807250586e-02 -7.449227942892149013e-02 -7.498676997816300371e-02 -7.502029977883679923e-02
4.200000000000000178e+00 -2.105315079626232655e-02 -1.337243586043327104e-01 -1.299383607186642420e-01 -1.178186721857235886e-01 -1.074429096724993093e-01 -1.204714961871897055e-01 -1.170657116970493239e-01 -1.168202197291186295e-01 -1.150653224865069574e-01
4.299999999999999822e+00 -2.736233120940165242e-01 -1.020134748390503499e-01 -1.290593863433793509e-01 -1.371749550337492685e-01 -1.634638578629971639e-01 -1.592763347934069429e-01 -1.536134095969735880e-01 -1.570039099346990097e-01 -1.561794989494628971e-01
4.400000000000000355e+00 -6.015183227302264846e-02 -2.290353870319544738e-01 -1.709855616056976113e-01 -1.693009698337842039e-01 -1.920069123254973809e-01 -2.018947768357932382e-01 -2.021365278096530771e-01 -2.015969048919044881e-01 -1.985591496470243134e-01
4.500000000000000000e+00 -1.363732423684845818e-01 -2.214141474428506784e-01 -2.280924677282070989e-01 -2.371039443336399322e-01 -2.497914869570616869e-01 -2.470376642975184167e-01 -2.457484459677875543e-01 -2.442033784022731857e-01 -2.447835636911449564e-01
4.600000000000000533e+00 -2.494342429531800354e-01 -4.050590771146952429e-01 -2.940856560877396775e-01 -2.844134986742073989e-01 -2.864060440767355331e-01 -2.883626878590649922e-01 -2.828338528892305193e-01 -2.891517483018141155e-01 -2.890035928521591524e-01
4.700000000000000178e+00 -3.766908024941236777e-01 -2.777861086070241292e-01 -3.630314915318467728e-01 -3.209955447270390061e-01 -3.507835588495534229e-01 -3.287813689833372632e-01 -3.373625541239517189e-01 -3.368424504534658914e-01 -3.346621082407343906e-01
4.800000000000000711e+00 -2.709407897106413943e-01 -4.569105303614440228e-01 -3.490545257097260601e-01 -3.418352314237511069e-01 -3.810629863472416168e-01 -3.883869071159762876e-01 -3.879030131634432221e-01 -3.829967300578092093e-01 -3.811478459522643081e-01
4.900000000000000355e+00 -5.256880284274412229e-01 -4.150269063756138466e-01 -4.035657579131657346e-01 -4.380094790551932182e-01 -4.386927392432756201e-01 -4.293018266073957423e-01 -4.323240028941918167e-01 -4.275634330872266076e-01 -4.290417954338711093e-01
5.000000000000000000e+00 -6.061578626086362442e-01 -4.850316328284886014e-01 -4.312831202906451944e-01 -4.731718462023319360e-01 -4.681117028163824245e-01 -4.683169537649601866e-01 -4.705758423762101406e-01 -4.752958327803599725e-01 -4.754045710185552664e-01
5.100000000000000533e+00 -4.572277837526934618e-01 -5.513049702558207033e-01 -5.201120428616992086e-01 -5.374215593823892245e-01 -5.154343767674900434e-01 -5.335571475920892759e-01 -5.235634360677473564e-01 -5.208775870147309695e-01 -5.238187322467678930e-01
5.200000000000000178e+00 -6.166985559698255903e-01 -5.078448511673087085e-01 -5.029757307787724452e-01 -5.547689107610995762e-01 -5.648295315383746740e-01 -5.642999912487375314e-01 -5.660662882512890182e-01 -5.684279775418337177e-01 -5.683760244317941357e-01
5.300000000000000711e+00 -6.820517773876187961e-01 -6.140108811669274802e-01 -6.179156029715336951e-01 -6.091762983583562940e-01 -6.234049117010324048e-01 -6.107005817912463108e-01 -6.117966977354749591e-01 -6.129242863783891382e-01 -6.137538076390889330e-01
5.400000000000000355e+00 -6.001827136066253399e-01 -6.892353562018859181e-01 -6.015872775122816929e-01 -6.305555733738225088e-01 -6.450394770560562430e-01 -6.590325547188384814e-01 -6.588671776636523258e-01 -6.585352959170684972e-01 -6.595738902193254427e-01
5.500000000000000000e+00 -7.162590977487358623e-01 -7.109750842289296324e-01 -6.986826440686126904e-01 -6.661706339854139847e-01 -7.051624452909812657e-01 -6.979183867750315962e-01 -7.008780963510765627e-01 -6.997010122774408591e-01 -6.998161696608460325e-01
5.600000000000000533e+00 -7.158048082418789759e-01 -8.521828718711701445e-01 -7.447869219848262112e-01 -7.341915126856826124e-01 -7.327120788628900261e-01 -7.389145698680115171e-01 -7.402985134087527452e-01 -7.414409858611564763e-01 -7.410684323049395728e-01
5.700000000000000178e+00 -7.290342585697017208e-01 -7.947318382290053940e-01 -7.630158552377234171e-01 -7.939773349408412173e-01 -7.846651939473767712e-01 -7.744315507373521479e-01 -7.747646150253956199e-01 -7.787693542173814709e-01 -7.811079187809921720e-01
5.800000000000000711e+00 -8.615231358736739065e-01 -8.746033601785392353e-01 -7.984068189432487195e-01 -8.262739564528781555e-01 -8.157744789315372058e-01 -8.115874163951037890e-01 -8.165927127179956058e-01 -8.186007278316975722e-01 -8.140434728107666107e-01
5.900000000000000355e+00 -6.519066117647609460e-01 -8.470028906866009510e-01 -8.464160642590612404e-01 -8.412517333479319070e-01 -8.469926413010716582e-01 -8.400493427816064784e-01 -8.516601932944795061e-01 -8.520620912154900362e-01 -8.536377014442120270e-01
6.000000000000000000e+00 -1.127426819320086260e+00 -8.593179732586668784e-01 -8.884096362440768724e-01 -8.580921209696096286e-01 -8.909925913771955530e-01 -8.848794050542538869e-01 -8.854522452677797695e-01 -8.830667326851490140e-01 -8.827212672285026374e-01
6.100000000000000533e+00 -1.078741713929784574e+00 -8.612938522545348086e-01 -9.235473527639544988e-01 -8.977548633086649410e-01 -9.188752597142537670e-01 -9.107502191498069166e-01 -9.158097616110195682e-01 -9.171711595845454257e-01 -9.140385762246876489e-01
6.200000000000000178e+00 -1.020835998814002998e+00 -9.204719933514774466e-01 -9.577760674024280441e-01 -9.429833279707250382e-01 -9.163546830363359375e-01 -9.391079938103833458e-01 -9.415335868842228395e-01 -9.426404994412882488e-01 -9.420513703275269490e-01
6.300000000000000711e+00 -9.592244848818864966e-01 -9.992287073549173115e-01 -8.964034841242871643e-01 -9.570771037331072817e-01 -9.726096687906129468e-01 -9.589042111054801865e-01 -9.685776979809542775e-01 -9.639761755519872244e-01 -9.662168298046526216e-01
6.400000000000000355e+00 -9.762481585543326679e-01 -9.832155172489954742e-01 -9.793975495857716318e-01 -1.016217438991300570e+00 -9.971106207133166865e-01 -9.787960681130257745e-01 -9.869236145505858593e-01 -9.883242066751688482e-01 -9.885233219028553009e-01
6.500000000000000000e+00 -1.006169127267940944e+00 -9.732787567372827020e-01 -1.015207995493841109e+00 -1.023244661735712935e+00 -1.006607718364248560e+00 -1.005355007780905030e+00 -1.010292391162194381e+00 -1.005122316694846196e+00 -1.006456558658547662e+00
6.600000000000000533e+00 -9.591581681429467432e-01 -1.070725850424014247e+00 -1.005723313225955984e+00 -1.005485600030104898e+00 -1.018842015666620027e+00 -1.016858667436364438e+00 -1.020971028274563874e+00 -1.021741264652233472e+00 -1.020713389038728547e+00
6.700000000000000178e+00 -1.105095052096155550e+00 -1.010200486728420888e+00 -1.010535174362884758e+00 -1.049537514664653726e+00 -1.042586529338791701e+00 -1.032372858000746296e+00 -1.034022976627185786e+00 -1.033621738153321257e+00 -1.030950860062761709e+00
6.800000000000000711e+00 -8.335268539113170894e-01 -9.732028006904471784e-01 -1.001028090984560803e+00 -1.023455407560135644e+00 -1.039275378346481649e+00 -1.044192209930364657e+00 -1.044494300375127693e+00 -1.043665365271929435e+00 -1.041030119087135608e+00
6.900000000000000355e+00 -1.180406136536590100e+00 -9.878673342529005197e-01 -9.795879706643326745e-01 -1.059897539814226741e+00 -1.040708447115014312e+00 -1.054131846078516732e+00 -1.055311202981932261e+00 -1.048631415817155466e+00 -1.047755941762036125e+00
7.000000000000000000e+00 -9.744376542797604790e-01 -1.134793331836529306e+00 -1.069662955375987323e+00 -1.074212267693717582e+00 -1.056123911049967390e+00 -1.050043968446696674e+00 -1.054073962440323031e+00 -1.050493792653380387e+00 -1.051499535746676539e+00
7.100000000000000533e+00 -1.103492457105150759e+00 -1.009096904070860390e+00 -1.011411862990632793e+00 -1.052198203349204109e+00 -1.062400763379519830e+00 -1.050245491193020353e+00 -1.051565841765656151e+00 -1.053820345937666936e+00 -1.050129451650175794e+00
7.200000000000000178e+00 -1.129582912601558853e+00 -9.970708586279387609e-01 -1.119447280662418498e+00 -1.051273049077555921e+00 -1.050640914862466913e+00 -1.041414958347913311e+00 -1.049720334558323920e+00 -1.046754712674664134e+00 -1.050557491732135196e+00
7.300000000000000711e+00 -1.202046242615921745e+00 -1.086810103419993290e+00 -1.018307637357086071e+00 -1.040671957336413600e+00 -1.040412401214919402e+00 -1.041895085236073992e+00 -1.043834105269623169e+00 -1.048165363063934707e+00 -1.046587009185167449e+00
7.400000000000000355e+00 -1.148645170274686489e+00 -1.018799315267202354e+00 -1.042259100941361760e+00 -1.028793409775042411e+00 -1.044251257633781238e+00 -1.042494187886227275e+00 -1.041078928885396326e+00 -1.037801191707971915e+00 -1.038192557324022047e+00
7.500000000000000000e+00 -1.027636896224010776e+00 -1.019354003186212276e+00 -1.042311446476641201e+00 -1.005325523147708289e+00 -1.015329805865041735e+00 -1.027170313700627169e+00 -1.028348696408153851e+00 -1.027179449889306762e+00 -1.028221512976456919e+00
7.600000000000000533e+00 -9.171124158123208359e-01 -9.848201980165581793e-01 -1.037279580811881541e+00 -1.031070153497677166e+00 -9.989433947489682053e-01 -1.028013152246325168e+00 -1.018200698824865080e+00 -1.017032249948021994e+00 -1.019510840234689075e+00
7.700000000000000178e+00 -9.503452257504912959e-01 -1.023404643350237508e+00 -9.756616824213677486e-01 -9.954824877041735798e-01 -1.015310582634892489e+00 -9.976149895683446012e-01 -1.010549210461821446e+00 -1.004767931391994162e+00 -1.003223474451964581e+00
7.800000000000000711e+00 -1.040749143165391244e+00 -9.935554019169803297e-01 -9.792595665202882271e-01 -1.009149581901727100e+00 -9.871828288676126606e-01 -9.906859765965920772e-01 -9.913371136885126278e-01 -9.915484150991026313e-01 -9.916282695674057956e-01
7.900000000000000355e+00 -1.048513834830586688e+00 -9.979157922882877507e-01 -9.355105256732612062e-01 -9.725586305794959863e-01 -9.820359159469915777e-01 -9.813174235038771842e-01 -9.692443946476488881e-01 -9.758643239460709218e-01 -9.757912033050487599e-01
8.000000000000000000e+00 -9.506195815424054452e-01 -9.622566003501132892e-01 -9.435329860682076797e-01 -9.670169485799582354e-01 -9.552316494741672770e-01 -9.598892051360748967e-01 -9.589970659642413908e-01 -9.616483213451634260e-01 -9.578159075168790615e-01
8.099999999999999645e+00 -1.112001795897972434e+00 -9.424117956785514894e-01 -9.508501482938929161e-01 -9.277563764495623255e-01 -9.335478182394301161e-01 -9.480246844905724224e-01 -9.417835027100159850e-01 -9.411749334165724346e-01 -9.423929253347816948e-01
8.200000000000001066e+00 -7.639498336689816149e-01 -9.234391816873955827e-01 -8.766892897793746586e-01 -9.352895272726089448e-01 -9.171158833916142061e-01 -9.132194607370665018e-01 -9.273859343371567698e-01 -9.228013030916643045e-01 -9.243367652361506037e-01
8.300000000000000711e+00 -1.144412959532340013e+00 -9.217610291874668293e-01 -9.258868919925099528e-01 -8.999061354233658383e-01 -9.083541758270100575e-01 -9.146889377633672380e-01 -9.048104762366585563e-01 -9.073054606281021339e-01 -9.044767313454004087e-01
8.400000000000000355e+00 -9.688744217691568350e-01 -8.382911737782744455e-01 -9.362034027129932934e-01 -8.901303883465465638e-01 -8.776822804383248577e-01 -8.898374987911150669e-01 -8.896301456674411412e-01 -8.871767233467373615e-01 -8.869232475896938750e-01
8.500000000000000000e+00 -7.690740396013555635e-01 -8.597544378141694921e-01 -8.551188230238025989e-01 -8.858384790348758919e-01 -8.735614956261719133e-01 -8.650206643257017936e-01 -8.678759317895649028e-01 -8.717822714509125825e-01 -8.678491177048284211e-01
8.599999999999999645e+00 -8.087151281751459031e-01 -7.927231875215696721e-01 -8.686249573921468459e-01 -8.409560344115594166e-01 -8.459520002585427800e-01 -8.447236996796498865e-01 -8.513227373779277407e-01 -8.544799590812848233e-01 -8.521117792223729115e-01
8.700000000000001066e+00 -6.756997049219658491e-01 -7.390207161749400289e-01 -8.254256769429969554e-01 -8.378238144583477487e-01 -8.353173201316292928e-01 -8.380064060096675815e-01 -8.377486146887213048e-01 -8.326700258806332133e-01 -8.348852125540004998e-01
8.800000000000000711e+00 -7.382941421824673611e-01 -8.272381915215040182e-01 -8.129260838347762697e-01 -8.301796658340522272e-01 -8.187837398654314036e-01 -8.171803952585379172e-01 -8.167620709225122955e-01 -8.207392452630640767e-01 -8.193669115503616762e-01
8.900000000000000355e+00 -9.823267048144743718e-01 -8.474617600080450730e-01 -8.373442019304044859e-01 -8.308633438124664039e-01 -7.911716595598445867e-01 -8.141712227962617510e-01 -8.071618597255068028e-01 -8.070971293237240163e-01 -8.050688335040429022e-01
9.000000000000000000e+00 -6.178927094210970861e-01 -8.013781746728534383e-01 -8.535363004767767547e-01 -7.815524893551667462e-01 -7.853472065523005030e-01 -8.092536479520191506e-01 -7.933191931399814489e-01 -7.940171862513014656e-01 -7.942937641864455944e-01
9.099999999999999645e+00 -8.988308466565884114e-01 -7.633887156694737497e-01 -7.495561254662002071e-01 -7.954201755346907987e-01 -7.790640820075916961e-01 -7.847717045517750289e-01 -7.751784153893631624e-01 -7.839402147959970701e-01 -7.817693420444276065e-01
9.200000000000001066e+00 -9.439414934675007807e-01 -7.230620176790325537e-01 -7.570943450895506466e-01 -7.811351143506100048e-01 -7.706020377450101266e-01 -7.722397138878607237e-01 -7.690386751234004059e-01 -7.729116381129241820e-01 -7.719448851036965209e-01
9.300000000000000711e+00 -8.082042810838969693e-01 -6.205907398693606414e-01 -7.784262196975654247e-01 -7.461453276738250207e-01 -7.658824072239202030e-01 -7.636746713757068816e-01 -7.687797386221172369e-01 -7.635746131760338118e-01 -7.642543653524491720e-01
9.400000000000000355e+00 -8.062553064343167541e-01 -8.124751058979812202e-01 -7.536110505539996840e-01 -7.484397926135231138e-01 -7.688789209122127710e-01 -7.600067047130183440e-01 -7.611146090292729705e-01 -7.608557795944078661e-01 -7.614103943217471748e-01
9.500000000000000000e+00 -8.351263363160775777e-01 -7.025016014392009289e-01 -7.725517632191614137e-01 -7.327081917199503858e-01 -7.623653462963376759e-01 -7.540198089191466613e-01 -7.573707373992089043e-01 -7.595914534892866943e-01 -7.577435351782674244e-01
9.600000000000001421e+00 -6.951389615844887349e-01 -6.963175418777582948e-01 -7.501075567107468034e-01 -7.284299255153058317e-01 -7.807778437467816079e-01 -7.541136660588848573e-01 -7.584934994979865008e-01 -7.596254420593362422e-01 -7.572441074391741411e-01
9.700000000000001066e+00 -7.922780124169024329e-01 -6.870341842631082496e-01 -8.019437070594990224e-01 -7.661775874040013257e-01 -7.693235162704724628e-01 -7.557493161291398698e-01 -7.568389191497348900e-01 -7.581586406398674871e-01 -7.602165003688799993e-01
9.800000000000000711e+00 -6.600962435808974682e-01 -7.695713520046846279e-01 -7.899113731643138125e-01 -7.700006376306781641e-01 -7.527538657924767174e-01 -7.675956380807760215e-01 -7.674810511659484469e-01 -7.633330008823954183e-01 -7.647827296589346791e-01
9.900000000000000355e+00 -6.320780179380948161e-01 -8.564318160719159856e-01 -7.838151400312992623e-01 -8.016678507997696546e-01 -7.675747248645116150e-01 -7.700052642443706574e-01 -7.738578892881319282e-01 -7.724921723554817321e-01 -7.730279000009991908e-01
1.000000000000000000e+01 -7.691858781565913405e-01 -7.874898472429203711e-01 -8.000773600885332515e-01 -7.666141535483057545e-01 -7.994914830078628798e-01 -7.774952391413786357e-01 -7.805183310628498461e-01 -7.843515914670683431e-01 -7.832993566977444200e-01
